"","Industry","Date","Group","Count","Percent_rate_of_change"
"477","Durable goods",2018-06-01,"All",7944,0.315696426316454
"478","Durable goods",2018-07-01,"All",7961,0.213997985901309
"479","Durable goods",2018-08-01,"All",7973,0.150734832307499
"480","Durable goods",2018-09-01,"All",7991,0.225761946569673
"481","Durable goods",2018-10-01,"All",8011,0.250281566762608
"482","Durable goods",2018-11-01,"All",8020,0.112345524903258
"483","Durable goods",2018-12-01,"All",8037,0.211970074812968
"484","Durable goods",2019-01-01,"All",8061,0.298618887644644
"485","Durable goods",2019-02-01,"All",8062,0.0124054087582186
"486","Durable goods",2019-03-01,"All",8054,-0.0992309600595386
"487","Durable goods",2019-04-01,"All",8051,-0.037248572138068
"488","Durable goods",2019-05-01,"All",8044,-0.0869457210284437
"489","Durable goods",2019-06-01,"All",8049,0.0621581302834411
"490","Durable goods",2019-07-01,"All",8046,-0.0372717107715244
"491","Durable goods",2019-08-01,"All",8041,-0.062142679592344
"492","Durable goods",2019-09-01,"All",8034,-0.0870538490237533
"493","Durable goods",2019-10-01,"All",7983,-0.634802091112771
"494","Durable goods",2019-11-01,"All",8023,0.501064762620569
"495","Durable goods",2019-12-01,"All",8016,-0.0872491586688271
"496","Durable goods",2020-01-01,"All",8002,-0.174650698602794
"497","Durable goods",2020-02-01,"All",8007,0.0624843789052737
"498","Durable goods",2020-03-01,"All",7961,-0.574497314849507
"499","Durable goods",2020-04-01,"All",7062,-11.2925511870368
"500","Durable goods",2020-05-01,"All",7201,1.96828094024356
"501","Durable goods",2020-06-01,"All",7472,3.76336619913901
"502","Durable goods",2020-07-01,"All",7502,0.401498929336188
"503","Durable goods",2020-08-01,"All",7500,-0.0266595574513463
"504","Durable goods",2020-09-01,"All",7538,0.506666666666667
"505","Durable goods",2020-10-01,"All",7550,0.159193420005306
"506","Durable goods",2020-11-01,"All",7580,0.397350993377483
"507","Durable goods",2020-12-01,"All",7598,0.237467018469657
"508","Durable goods",2021-01-01,"All",7581,-0.223743090286918
"509","Durable goods",2021-02-01,"All",7608,0.35615354174911
"510","Durable goods",2021-03-01,"All",7636,0.368033648790747
"511","Durable goods",2021-04-01,"All",7605,-0.405971712938711
"512","Durable goods",2021-05-01,"All",7632,0.355029585798817
"513","Durable goods",2021-06-01,"All",7663,0.406184486373166
"514","Durable goods",2021-07-01,"All",7704,0.535038496672322
"515","Durable goods",2021-08-01,"All",7724,0.259605399792316
"516","Durable goods",2021-09-01,"All",7740,0.207146556188503
"517","Durable goods",2011-01-01,"notWomen",5448,NA
"518","Durable goods",2011-02-01,"notWomen",5474,0.477239353891336
"519","Durable goods",2011-03-01,"notWomen",5492,0.328827183047132
"520","Durable goods",2011-04-01,"notWomen",5524,0.582665695557174
"521","Durable goods",2011-05-01,"notWomen",5543,0.343953656770456
"522","Durable goods",2011-06-01,"notWomen",5561,0.324733898610861
"523","Durable goods",2011-07-01,"notWomen",5575,0.251753281783852
"524","Durable goods",2011-08-01,"notWomen",5590,0.269058295964126
"525","Durable goods",2011-09-01,"notWomen",5600,0.178890876565295
"526","Durable goods",2011-10-01,"notWomen",5618,0.321428571428571
"527","Durable goods",2011-11-01,"notWomen",5624,0.106799572801709
"528","Durable goods",2011-12-01,"notWomen",5654,0.533428165007112
"529","Durable goods",2012-01-01,"notWomen",5679,0.442164839051999
"530","Durable goods",2012-02-01,"notWomen",5699,0.352174678640606
"531","Durable goods",2012-03-01,"notWomen",5719,0.350938761186173
"532","Durable goods",2012-04-01,"notWomen",5730,0.19234131841231
"533","Durable goods",2012-05-01,"notWomen",5739,0.157068062827225
"534","Durable goods",2012-06-01,"notWomen",5743,0.0696985537550096
"535","Durable goods",2012-07-01,"notWomen",5766,0.400487550060944
"536","Durable goods",2012-08-01,"notWomen",5758,-0.138744363510232
"537","Durable goods",2012-09-01,"notWomen",5753,-0.0868357068426537
"538","Durable goods",2012-10-01,"notWomen",5752,-0.0173822353554667
"539","Durable goods",2012-11-01,"notWomen",5755,0.0521557719054242
"540","Durable goods",2012-12-01,"notWomen",5770,0.260642919200695
"541","Durable goods",2013-01-01,"notWomen",5779,0.155979202772964
"542","Durable goods",2013-02-01,"notWomen",5786,0.12112822287593
"543","Durable goods",2013-03-01,"notWomen",5795,0.155547874179053
"544","Durable goods",2013-04-01,"notWomen",5796,0.0172562553925798
"545","Durable goods",2013-05-01,"notWomen",5796,0
"546","Durable goods",2013-06-01,"notWomen",5801,0.0862663906142167
"547","Durable goods",2013-07-01,"notWomen",5779,-0.379244957765902
"548","Durable goods",2013-08-01,"notWomen",5807,0.48451289150372
"549","Durable goods",2013-09-01,"notWomen",5820,0.223867745824006
"550","Durable goods",2013-10-01,"notWomen",5829,0.154639175257732
"551","Durable goods",2013-11-01,"notWomen",5834,0.0857780065191285
"552","Durable goods",2013-12-01,"notWomen",5839,0.085704490915324
"553","Durable goods",2014-01-01,"notWomen",5836,-0.051378660729577
"554","Durable goods",2014-02-01,"notWomen",5851,0.257025359835504
"555","Durable goods",2014-03-01,"notWomen",5866,0.256366433088361
"556","Durable goods",2014-04-01,"notWomen",5876,0.170473917490624
"557","Durable goods",2014-05-01,"notWomen",5884,0.136147038801906
"558","Durable goods",2014-06-01,"notWomen",5903,0.322909585316111
"559","Durable goods",2014-07-01,"notWomen",5920,0.287989158055226
"560","Durable goods",2014-08-01,"notWomen",5928,0.135135135135135
"561","Durable goods",2014-09-01,"notWomen",5931,0.0506072874493927
"562","Durable goods",2014-10-01,"notWomen",5948,0.286629573427752
"563","Durable goods",2014-11-01,"notWomen",5960,0.201748486886348
"564","Durable goods",2014-12-01,"notWomen",5959,-0.0167785234899329
"565","Durable goods",2015-01-01,"notWomen",5956,-0.0503440174525927
"566","Durable goods",2015-02-01,"notWomen",5962,0.10073875083949
"567","Durable goods",2015-03-01,"notWomen",5963,0.0167728950016773
"568","Durable goods",2015-04-01,"notWomen",5961,-0.0335401643468053
"569","Durable goods",2015-05-01,"notWomen",5967,0.100654252642174
"570","Durable goods",2015-06-01,"notWomen",5966,-0.0167588402882521
"571","Durable goods",2015-07-01,"notWomen",5968,0.0335232986925914
"572","Durable goods",2015-08-01,"notWomen",5973,0.0837801608579088
"573","Durable goods",2015-09-01,"notWomen",5970,-0.0502260170768458
"574","Durable goods",2015-10-01,"notWomen",5967,-0.050251256281407
"575","Durable goods",2015-11-01,"notWomen",5952,-0.251382604323781
"576","Durable goods",2015-12-01,"notWomen",5948,-0.0672043010752688
"577","Durable goods",2016-01-01,"notWomen",5958,0.168123739071957
"578","Durable goods",2016-02-01,"notWomen",5943,-0.251762336354481
"579","Durable goods",2016-03-01,"notWomen",5924,-0.319703853272758
"580","Durable goods",2016-04-01,"notWomen",5923,-0.0168804861580014
"581","Durable goods",2016-05-01,"notWomen",5901,-0.371433395238899
"582","Durable goods",2016-06-01,"notWomen",5900,-0.016946280291476
"583","Durable goods",2016-07-01,"notWomen",5914,0.23728813559322
"584","Durable goods",2016-08-01,"notWomen",5895,-0.321271559012513
"585","Durable goods",2016-09-01,"notWomen",5890,-0.0848176420695505
"586","Durable goods",2016-10-01,"notWomen",5890,0
"587","Durable goods",2016-11-01,"notWomen",5883,-0.118845500848896
"588","Durable goods",2016-12-01,"notWomen",5886,0.0509943906170321
"589","Durable goods",2017-01-01,"notWomen",5894,0.135915732246007
"590","Durable goods",2017-02-01,"notWomen",5894,0
"591","Durable goods",2017-03-01,"notWomen",5897,0.0508992195453003
"592","Durable goods",2017-04-01,"notWomen",5902,0.0847888756995082
"593","Durable goods",2017-05-01,"notWomen",5908,0.101660454083362
"594","Durable goods",2017-06-01,"notWomen",5917,0.152335815842925
"595","Durable goods",2017-07-01,"notWomen",5907,-0.169004563123204
"596","Durable goods",2017-08-01,"notWomen",5937,0.507872016251904
"597","Durable goods",2017-09-01,"notWomen",5946,0.151591712986357
"598","Durable goods",2017-10-01,"notWomen",5957,0.184998318197107
"599","Durable goods",2017-11-01,"notWomen",5970,0.218230653013262
"600","Durable goods",2017-12-01,"notWomen",5988,0.301507537688442
"601","Durable goods",2018-01-01,"notWomen",6001,0.217100868403474
"602","Durable goods",2018-02-01,"notWomen",6015,0.233294450924846
"603","Durable goods",2018-03-01,"notWomen",6031,0.266001662510391
"604","Durable goods",2018-04-01,"notWomen",6045,0.232133974465263
"605","Durable goods",2018-05-01,"notWomen",6053,0.132340777502068
"606","Durable goods",2018-06-01,"notWomen",6055,0.0330414670411366
"607","Durable goods",2018-07-01,"notWomen",6072,0.280759702725021
"608","Durable goods",2018-08-01,"notWomen",6080,0.131752305665349
"609","Durable goods",2018-09-01,"notWomen",6092,0.197368421052632
"610","Durable goods",2018-10-01,"notWomen",6107,0.246224556795798
"611","Durable goods",2018-11-01,"notWomen",6112,0.0818732601932209
"612","Durable goods",2018-12-01,"notWomen",6127,0.245418848167539
"613","Durable goods",2019-01-01,"notWomen",6150,0.37538762852946
"614","Durable goods",2019-02-01,"notWomen",6144,-0.0975609756097561
"615","Durable goods",2019-03-01,"notWomen",6130,-0.227864583333333
"616","Durable goods",2019-04-01,"notWomen",6126,-0.065252854812398
"617","Durable goods",2019-05-01,"notWomen",6119,-0.114267058439438
"618","Durable goods",2019-06-01,"notWomen",6105,-0.22879555482922
"619","Durable goods",2019-07-01,"notWomen",6102,-0.0491400491400491
"620","Durable goods",2019-08-01,"notWomen",6103,0.0163880694854146
"621","Durable goods",2019-09-01,"notWomen",6095,-0.131083073898083
"622","Durable goods",2019-10-01,"notWomen",6056,-0.639868744872847
"623","Durable goods",2019-11-01,"notWomen",6082,0.429326287978864
"624","Durable goods",2019-12-01,"notWomen",6073,-0.147977638934561
"625","Durable goods",2020-01-01,"notWomen",6056,-0.279927548164005
"626","Durable goods",2020-02-01,"notWomen",6060,0.0660501981505945
"627","Durable goods",2020-03-01,"notWomen",6029,-0.511551155115512
"628","Durable goods",2020-04-01,"notWomen",5355,-11.1793000497595
"629","Durable goods",2020-05-01,"notWomen",5477,2.27824463118581
"630","Durable goods",2020-06-01,"notWomen",5651,3.17692167244842
"631","Durable goods",2020-07-01,"notWomen",5681,0.530879490355689
"632","Durable goods",2020-08-01,"notWomen",5667,-0.246435486710086
"633","Durable goods",2020-09-01,"notWomen",5698,0.547026645491442
"634","Durable goods",2020-10-01,"notWomen",5705,0.122850122850123
"635","Durable goods",2020-11-01,"notWomen",5723,0.315512708150745
"636","Durable goods",2020-12-01,"notWomen",5737,0.244626943910536
"637","Durable goods",2021-01-01,"notWomen",5723,-0.244029980826216
"638","Durable goods",2021-02-01,"notWomen",5742,0.331993709592871
"639","Durable goods",2021-03-01,"notWomen",5770,0.487634970393591
"640","Durable goods",2021-04-01,"notWomen",5742,-0.48526863084922
"641","Durable goods",2021-05-01,"notWomen",5765,0.400557297109021
"642","Durable goods",2021-06-01,"notWomen",5784,0.329575021682567
"643","Durable goods",2021-07-01,"notWomen",5825,0.708852005532503
"644","Durable goods",2021-08-01,"notWomen",5840,0.257510729613734
"645","Durable goods",2021-09-01,"notWomen",5850,0.171232876712329
"646","Durable goods",2011-01-01,"Women",1720,NA
"647","Durable goods",2011-02-01,"Women",1721,0.0581395348837209
"648","Durable goods",2011-03-01,"Women",1722,0.0581057524694945
"649","Durable goods",2011-04-01,"Women",1716,-0.348432055749129
"650","Durable goods",2011-05-01,"Women",1714,-0.116550116550117
"651","Durable goods",2011-06-01,"Women",1714,0
"652","Durable goods",2011-07-01,"Women",1714,0
"653","Durable goods",2011-08-01,"Women",1713,-0.058343057176196
"654","Durable goods",2011-09-01,"Women",1713,0
"655","Durable goods",2011-10-01,"Women",1712,-0.0583771161704612
"656","Durable goods",2011-11-01,"Women",1707,-0.292056074766355
"657","Durable goods",2011-12-01,"Women",1714,0.410076157000586
"658","Durable goods",2012-01-01,"Women",1719,0.29171528588098
"659","Durable goods",2012-02-01,"Women",1721,0.116346713205352
"660","Durable goods",2012-03-01,"Women",1727,0.348634514816967
"661","Durable goods",2012-04-01,"Women",1731,0.231615518239722
"662","Durable goods",2012-05-01,"Women",1732,0.0577700751010976
"663","Durable goods",2012-06-01,"Women",1737,0.288683602771363
"664","Durable goods",2012-07-01,"Women",1737,0
"665","Durable goods",2012-08-01,"Women",1734,-0.172711571675302
"666","Durable goods",2012-09-01,"Women",1730,-0.230680507497116
"667","Durable goods",2012-10-01,"Women",1733,0.173410404624277
"668","Durable goods",2012-11-01,"Women",1733,0
"669","Durable goods",2012-12-01,"Women",1735,0.115406809001731
"670","Durable goods",2013-01-01,"Women",1736,0.0576368876080692
"671","Durable goods",2013-02-01,"Women",1737,0.0576036866359447
"672","Durable goods",2013-03-01,"Women",1736,-0.0575705238917674
"673","Durable goods",2013-04-01,"Women",1738,0.115207373271889
"674","Durable goods",2013-05-01,"Women",1737,-0.0575373993095512
"675","Durable goods",2013-06-01,"Women",1738,0.0575705238917674
"676","Durable goods",2013-07-01,"Women",1738,0
"677","Durable goods",2013-08-01,"Women",1740,0.115074798619102
"678","Durable goods",2013-09-01,"Women",1744,0.229885057471264
"679","Durable goods",2013-10-01,"Women",1747,0.172018348623853
"680","Durable goods",2013-11-01,"Women",1755,0.457927876359473
"681","Durable goods",2013-12-01,"Women",1752,-0.170940170940171
"682","Durable goods",2014-01-01,"Women",1747,-0.285388127853881
"683","Durable goods",2014-02-01,"Women",1754,0.400686891814539
"684","Durable goods",2014-03-01,"Women",1755,0.0570125427594071
"685","Durable goods",2014-04-01,"Women",1756,0.056980056980057
"686","Durable goods",2014-05-01,"Women",1763,0.398633257403189
"687","Durable goods",2014-06-01,"Women",1766,0.170164492342598
"688","Durable goods",2014-07-01,"Women",1766,0
"689","Durable goods",2014-08-01,"Women",1771,0.28312570781427
"690","Durable goods",2014-09-01,"Women",1778,0.395256916996047
"691","Durable goods",2014-10-01,"Women",1784,0.337457817772778
"692","Durable goods",2014-11-01,"Women",1789,0.280269058295964
"693","Durable goods",2014-12-01,"Women",1793,0.223588596981554
"694","Durable goods",2015-01-01,"Women",1796,0.167317345231456
"695","Durable goods",2015-02-01,"Women",1798,0.111358574610245
"696","Durable goods",2015-03-01,"Women",1801,0.166852057842047
"697","Durable goods",2015-04-01,"Women",1802,0.0555247084952804
"698","Durable goods",2015-05-01,"Women",1806,0.221975582685905
"699","Durable goods",2015-06-01,"Women",1806,0
"700","Durable goods",2015-07-01,"Women",1806,0
"701","Durable goods",2015-08-01,"Women",1801,-0.276854928017719
"702","Durable goods",2015-09-01,"Women",1803,0.111049416990561
"703","Durable goods",2015-10-01,"Women",1803,0
"704","Durable goods",2015-11-01,"Women",1804,0.0554631170271769
"705","Durable goods",2015-12-01,"Women",1802,-0.110864745011086
"706","Durable goods",2016-01-01,"Women",1804,0.110987791342952
"707","Durable goods",2016-02-01,"Women",1805,0.0554323725055432
"708","Durable goods",2016-03-01,"Women",1803,-0.110803324099723
"709","Durable goods",2016-04-01,"Women",1808,0.277315585135885
"710","Durable goods",2016-05-01,"Women",1806,-0.110619469026549
"711","Durable goods",2016-06-01,"Women",1804,-0.110741971207087
"712","Durable goods",2016-07-01,"Women",1804,0
"713","Durable goods",2016-08-01,"Women",1802,-0.110864745011086
